selection_name,layer,k,alpha,control_type,intervention,n,normal_margin_mean,patched_margin_mean,delta_toward_no_mean,delta_toward_no_median,yes_to_no_flips,yes_to_no_flip_rate,patched_no_count,patched_no_rate,normal_yes_rate,num_layers_patched,num_neurons_patched
layerwise_ci_top_delta_steer,23,5,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.6876644736842106,2.452796052631579,2.4375,92,0.968421052631579,92,0.968421052631579,1.0,1,5
global_multilayer_ci_top_delta_steer,multi,10,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.5615131578947368,2.326644736842105,2.3125,92,0.968421052631579,92,0.968421052631579,1.0,4,10
global_multilayer_ci_top_delta_steer,multi,5,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.5435855263157894,2.308717105263158,2.28125,92,0.968421052631579,92,0.968421052631579,1.0,2,5
layerwise_ci_top_delta_steer,23,1,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.4606907894736842,2.2258223684210527,2.21875,92,0.968421052631579,92,0.968421052631579,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,100,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.2442434210526316,2.009375,1.96875,92,0.968421052631579,92,0.968421052631579,1.0,5,100
layerwise_ci_top_delta_steer,20,5,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.1848684210526317,1.95,1.875,92,0.968421052631579,92,0.968421052631579,1.0,1,5
layerwise_ci_top_delta_steer,20,10,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.1161184210526316,1.88125,1.8125,92,0.968421052631579,92,0.968421052631579,1.0,1,10
layerwise_ci_top_delta_steer,20,200,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-1.0917763157894738,1.856907894736842,1.8125,92,0.968421052631579,92,0.968421052631579,1.0,1,200
layerwise_ci_top_delta_steer,27,50,3.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.9883223684210526,1.753453947368421,1.71875,92,0.968421052631579,92,0.968421052631579,1.0,1,50
layerwise_ci_top_delta_steer,22,500,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.9828947368421053,1.7480263157894738,1.71875,92,0.968421052631579,92,0.968421052631579,1.0,1,500
layerwise_ci_top_delta_steer,20,100,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.9509868421052632,1.7161184210526317,1.65625,92,0.968421052631579,92,0.968421052631579,1.0,1,100
layerwise_ci_top_delta_steer,27,500,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.9190789473684211,1.6842105263157894,1.65625,92,0.968421052631579,92,0.968421052631579,1.0,1,500
global_multilayer_ci_top_delta_steer,multi,50,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.9078947368421053,1.6730263157894736,1.65625,92,0.968421052631579,92,0.968421052631579,1.0,5,50
layerwise_ci_top_delta_steer,22,200,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.8421052631578947,1.6072368421052632,1.59375,92,0.968421052631579,92,0.968421052631579,1.0,1,200
layerwise_ci_top_delta_steer,27,100,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.8289473684210527,1.5940789473684212,1.5625,92,0.968421052631579,92,0.968421052631579,1.0,1,100
layerwise_ci_top_delta_steer,27,200,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.8138157894736842,1.5789473684210527,1.53125,92,0.968421052631579,92,0.968421052631579,1.0,1,200
layerwise_ci_top_delta_steer,20,5,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.7835526315789474,1.5486842105263159,1.5,92,0.968421052631579,92,0.968421052631579,1.0,1,5
layerwise_ci_top_delta_steer,20,50,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.7164473684210526,1.481578947368421,1.4375,91,0.9578947368421052,91,0.9578947368421052,1.0,1,50
layerwise_ci_top_delta_steer,23,500,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.7799342105263158,1.5450657894736841,1.53125,89,0.9368421052631579,89,0.9368421052631579,1.0,1,500
layerwise_ci_top_delta_steer,22,100,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.7125,1.4776315789473684,1.46875,89,0.9368421052631579,89,0.9368421052631579,1.0,1,100
layerwise_ci_top_delta_steer,22,50,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.65625,1.4213815789473685,1.40625,87,0.9157894736842105,87,0.9157894736842105,1.0,1,50
layerwise_ci_top_delta_steer,23,200,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.6615131578947369,1.4266447368421054,1.4375,86,0.9052631578947369,86,0.9052631578947369,1.0,1,200
layerwise_ci_top_delta_steer,20,20,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5631578947368421,1.3282894736842106,1.3125,85,0.8947368421052632,85,0.8947368421052632,1.0,1,20
global_multilayer_ci_top_delta_steer,multi,20,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.6299342105263158,1.3950657894736842,1.375,84,0.8842105263157894,84,0.8842105263157894,1.0,5,20
layerwise_ci_top_delta_steer,22,10,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.6042763157894737,1.3694078947368422,1.375,82,0.8631578947368421,82,0.8631578947368421,1.0,1,10
layerwise_ci_top_delta_steer,22,20,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5842105263157895,1.3493421052631578,1.3125,82,0.8631578947368421,82,0.8631578947368421,1.0,1,20
layerwise_ci_top_delta_steer,27,50,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5195723684210526,1.284703947368421,1.25,82,0.8631578947368421,82,0.8631578947368421,1.0,1,50
layerwise_ci_top_delta_steer,27,200,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5069078947368421,1.2720394736842104,1.25,82,0.8631578947368421,82,0.8631578947368421,1.0,1,200
layerwise_ci_top_delta_steer,27,100,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5008223684210527,1.2659539473684212,1.234375,82,0.8631578947368421,82,0.8631578947368421,1.0,1,100
layerwise_ci_top_delta_steer,22,5,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5953947368421053,1.3605263157894736,1.34375,81,0.8526315789473684,81,0.8526315789473684,1.0,1,5
layerwise_ci_top_delta_steer,23,100,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5868421052631579,1.3519736842105263,1.34375,80,0.8421052631578947,80,0.8421052631578947,1.0,1,100
layerwise_ci_top_delta_steer,26,500,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.36151315789473687,1.1266447368421053,1.078125,80,0.8421052631578947,80,0.8421052631578947,1.0,1,500
layerwise_ci_top_delta_steer,23,50,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.5407894736842105,1.305921052631579,1.28125,79,0.8315789473684211,79,0.8315789473684211,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,10,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.4819078947368421,1.2470394736842105,1.25,78,0.8210526315789474,78,0.8210526315789474,1.0,4,10
global_multilayer_ci_top_delta_steer,multi,1,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.4710526315789474,1.2361842105263159,1.21875,78,0.8210526315789474,78,0.8210526315789474,1.0,1,1
layerwise_ci_top_delta_steer,22,1,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.4710526315789474,1.2361842105263159,1.21875,78,0.8210526315789474,78,0.8210526315789474,1.0,1,1
layerwise_ci_top_delta_steer,23,1,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.6067434210526316,1.371875,1.375,76,0.8,76,0.8,1.0,1,1
layerwise_ci_top_delta_steer,20,500,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.38207236842105263,1.147203947368421,1.125,75,0.7894736842105263,75,0.7894736842105263,1.0,1,500
layerwise_ci_top_delta_steer,23,10,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.41480263157894737,1.1799342105263158,1.1875,73,0.7684210526315789,73,0.7684210526315789,1.0,1,10
layerwise_ci_top_delta_steer,23,20,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.41217105263157894,1.1773026315789474,1.1875,73,0.7684210526315789,73,0.7684210526315789,1.0,1,20
global_multilayer_ci_top_delta_steer,multi,5,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.39703947368421055,1.162171052631579,1.15625,73,0.7684210526315789,73,0.7684210526315789,1.0,2,5
layerwise_ci_top_delta_steer,23,5,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.4026315789473684,1.167763157894737,1.15625,72,0.7578947368421053,72,0.7578947368421053,1.0,1,5
layerwise_ci_top_delta_steer,20,5,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.3236842105263158,1.0888157894736843,1.0625,71,0.7473684210526316,71,0.7473684210526316,1.0,1,5
layerwise_ci_top_delta_steer,20,10,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.26513157894736844,1.0302631578947368,1.0,71,0.7473684210526316,71,0.7473684210526316,1.0,1,10
layerwise_ci_top_delta_steer,20,200,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.2588815789473684,1.024013157894737,1.0,71,0.7473684210526316,71,0.7473684210526316,1.0,1,200
layerwise_ci_top_delta_steer,20,100,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.1713815789473684,0.9365131578947369,0.90625,70,0.7368421052631579,70,0.7368421052631579,1.0,1,100
layerwise_ci_top_delta_steer,27,50,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.24177631578947367,1.0069078947368422,0.984375,69,0.7263157894736842,69,0.7263157894736842,1.0,1,50
layerwise_ci_top_delta_steer,26,200,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.15148026315789473,0.9166118421052631,0.875,68,0.7157894736842105,68,0.7157894736842105,1.0,1,200
layerwise_ci_top_delta_steer,27,500,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.14967105263157895,0.9148026315789474,0.90625,68,0.7157894736842105,68,0.7157894736842105,1.0,1,500
layerwise_ci_top_delta_steer,27,200,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.1375,0.9026315789473685,0.890625,68,0.7157894736842105,68,0.7157894736842105,1.0,1,200
layerwise_ci_top_delta_steer,22,500,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.15361842105263157,0.91875,0.90625,67,0.7052631578947368,67,0.7052631578947368,1.0,1,500
layerwise_ci_top_delta_steer,27,100,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.12351973684210527,0.8886513157894737,0.875,66,0.6947368421052632,66,0.6947368421052632,1.0,1,100
layerwise_ci_top_delta_steer,26,500,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.07828947368421052,0.843421052631579,0.8125,66,0.6947368421052632,66,0.6947368421052632,1.0,1,500
layerwise_ci_top_delta_steer,22,200,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.07796052631578948,0.8430921052631579,0.8125,66,0.6947368421052632,66,0.6947368421052632,1.0,1,200
layerwise_ci_top_delta_steer,26,500,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.09243421052631579,0.8575657894736842,0.8125,65,0.6842105263157895,65,0.6842105263157895,1.0,1,500
layerwise_ci_top_delta_steer,27,20,3.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.04621710526315789,0.8113486842105263,0.78125,65,0.6842105263157895,65,0.6842105263157895,1.0,1,20
layerwise_ci_top_delta_steer,20,50,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.028618421052631578,0.79375,0.78125,64,0.6736842105263158,64,0.6736842105263158,1.0,1,50
layerwise_ci_top_delta_steer,23,500,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.014802631578947368,0.7799342105263158,0.78125,64,0.6736842105263158,64,0.6736842105263158,1.0,1,500
layerwise_ci_top_delta_steer,22,100,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.010855263157894738,0.7759868421052631,0.78125,64,0.6736842105263158,64,0.6736842105263158,1.0,1,100
layerwise_ci_top_delta_steer,23,1,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.019407894736842107,0.7845394736842105,0.78125,61,0.6421052631578947,61,0.6421052631578947,1.0,1,1
layerwise_ci_top_delta_steer,26,200,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.005592105263157895,0.7595394736842105,0.75,61,0.6421052631578947,61,0.6421052631578947,1.0,1,200
layerwise_ci_top_delta_steer,22,50,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.024342105263157894,0.7407894736842106,0.71875,61,0.6421052631578947,61,0.6421052631578947,1.0,1,50
layerwise_ci_top_delta_steer,26,100,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,-0.037171052631578945,0.8023026315789473,0.78125,60,0.631578947368421,60,0.631578947368421,1.0,1,100
layerwise_ci_top_delta_steer,23,200,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.05197368421052632,0.7131578947368421,0.71875,60,0.631578947368421,60,0.631578947368421,1.0,1,200
layerwise_ci_top_delta_steer,22,5,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.06677631578947368,0.6983552631578948,0.6875,60,0.631578947368421,60,0.631578947368421,1.0,1,5
layerwise_ci_top_delta_steer,22,10,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.06151315789473684,0.7036184210526316,0.6875,59,0.6210526315789474,59,0.6210526315789474,1.0,1,10
layerwise_ci_top_delta_steer,20,20,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.062171052631578946,0.7029605263157894,0.6875,57,0.6,57,0.6,1.0,1,20
layerwise_ci_top_delta_steer,22,20,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.0694078947368421,0.6957236842105263,0.6875,56,0.5894736842105263,56,0.5894736842105263,1.0,1,20
layerwise_ci_top_delta_steer,26,100,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.07516447368421053,0.6899671052631579,0.6875,56,0.5894736842105263,56,0.5894736842105263,1.0,1,100
global_multilayer_ci_top_delta_steer,multi,500,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.07828947368421052,0.6868421052631579,0.6875,56,0.5894736842105263,56,0.5894736842105263,1.0,5,500
layerwise_ci_top_delta_steer,27,50,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.06743421052631579,0.6976973684210527,0.6875,55,0.5789473684210527,55,0.5789473684210527,1.0,1,50
layerwise_ci_top_delta_steer,23,100,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.0881578947368421,0.6769736842105263,0.65625,55,0.5789473684210527,55,0.5789473684210527,1.0,1,100
layerwise_ci_top_delta_steer,26,50,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.07088815789473685,0.6942434210526316,0.671875,52,0.5473684210526316,52,0.5473684210526316,1.0,1,50
layerwise_ci_top_delta_steer,23,50,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.11644736842105263,0.6486842105263158,0.65625,51,0.5368421052631579,51,0.5368421052631579,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,1,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.1355263157894737,0.6296052631578948,0.625,51,0.5368421052631579,51,0.5368421052631579,1.0,1,1
layerwise_ci_top_delta_steer,22,1,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.1355263157894737,0.6296052631578948,0.625,51,0.5368421052631579,51,0.5368421052631579,1.0,1,1
layerwise_ci_top_delta_steer,23,10,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.18388157894736842,0.58125,0.59375,46,0.4842105263157895,46,0.4842105263157895,1.0,1,10
layerwise_ci_top_delta_steer,23,20,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.18552631578947368,0.5796052631578947,0.59375,46,0.4842105263157895,46,0.4842105263157895,1.0,1,20
layerwise_ci_top_delta_steer,23,5,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.19111842105263158,0.5740131578947368,0.5625,45,0.47368421052631576,45,0.47368421052631576,1.0,1,5
layerwise_ci_top_delta_steer,20,5,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.19210526315789472,0.5730263157894737,0.5625,45,0.47368421052631576,45,0.47368421052631576,1.0,1,5
layerwise_ci_top_delta_steer,26,50,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.16529605263157895,0.5998355263157895,0.59375,44,0.4631578947368421,44,0.4631578947368421,1.0,1,50
layerwise_ci_top_delta_steer,27,20,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.19111842105263158,0.5740131578947368,0.546875,42,0.4421052631578947,42,0.4421052631578947,1.0,1,20
layerwise_ci_top_delta_steer,20,10,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.22828947368421051,0.5368421052631579,0.53125,40,0.42105263157894735,40,0.42105263157894735,1.0,1,10
layerwise_ci_top_delta_steer,26,500,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.27828947368421053,0.4868421052631579,0.46875,33,0.3473684210526316,33,0.3473684210526316,1.0,1,500
layerwise_ci_top_delta_steer,27,200,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.2881578947368421,0.4769736842105263,0.46875,33,0.3473684210526316,33,0.3473684210526316,1.0,1,200
layerwise_ci_top_delta_steer,27,500,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.2924342105263158,0.47269736842105264,0.46875,33,0.3473684210526316,33,0.3473684210526316,1.0,1,500
layerwise_ci_top_delta_steer,26,10,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.23404605263157896,0.5310855263157894,0.53125,32,0.3368421052631579,32,0.3368421052631579,1.0,1,10
layerwise_ci_top_delta_steer,27,100,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.303125,0.4620065789473684,0.46875,32,0.3368421052631579,32,0.3368421052631579,1.0,1,100
global_multilayer_ci_top_delta_steer,multi,500,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.3111842105263158,0.45394736842105265,0.4375,31,0.3263157894736842,31,0.3263157894736842,1.0,5,500
layerwise_ci_top_delta_steer,26,200,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.31546052631578947,0.44967105263157897,0.4375,30,0.3157894736842105,30,0.3157894736842105,1.0,1,200
layerwise_ci_top_delta_steer,26,20,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.3134868421052632,0.45164473684210527,0.4375,29,0.30526315789473685,29,0.30526315789473685,1.0,1,20
layerwise_ci_top_delta_steer,27,20,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.3212171052631579,0.44391447368421055,0.4375,29,0.30526315789473685,29,0.30526315789473685,1.0,1,20
layerwise_ci_top_delta_steer,26,5,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.3011513157894737,0.46398026315789476,0.4375,28,0.29473684210526313,28,0.29473684210526313,1.0,1,5
layerwise_ci_top_delta_steer,26,10,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.3611842105263158,0.4039473684210526,0.40625,28,0.29473684210526313,28,0.29473684210526313,1.0,1,10
layerwise_ci_top_delta_steer,26,20,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.28766447368421055,0.4774671052631579,0.46875,27,0.28421052631578947,27,0.28421052631578947,1.0,1,20
layerwise_ci_top_delta_steer,26,100,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.3506578947368421,0.4144736842105263,0.40625,27,0.28421052631578947,27,0.28421052631578947,1.0,1,100
layerwise_ci_top_delta_steer,27,500,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.4,0.3651315789473684,0.375,27,0.28421052631578947,27,0.28421052631578947,1.0,1,500
layerwise_ci_top_delta_steer,23,1,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.41710526315789476,0.3480263157894737,0.34375,25,0.2631578947368421,25,0.2631578947368421,1.0,1,1
layerwise_ci_top_delta_steer,26,50,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.40592105263157896,0.3592105263157895,0.34375,24,0.25263157894736843,24,0.25263157894736843,1.0,1,50
layerwise_ci_top_delta_steer,26,5,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.42039473684210527,0.3447368421052632,0.34375,24,0.25263157894736843,24,0.25263157894736843,1.0,1,5
layerwise_ci_top_delta_steer,23,500,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.4276315789473684,0.3375,0.34375,24,0.25263157894736843,24,0.25263157894736843,1.0,1,500
layerwise_ci_top_delta_steer,27,50,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.4055921052631579,0.3595394736842105,0.34375,23,0.24210526315789474,23,0.24210526315789474,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,500,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.4296052631578947,0.3355263157894737,0.34375,23,0.24210526315789474,23,0.24210526315789474,1.0,5,500
layerwise_ci_top_delta_steer,22,500,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.44342105263157894,0.32171052631578945,0.3125,23,0.24210526315789474,23,0.24210526315789474,1.0,1,500
