experiment,layer,alpha,control_type,n,normal_margin_mean,intervened_margin_mean,delta_margin_mean,delta_toward_yes_mean,delta_toward_no_mean,no_to_yes_flips,no_to_yes_flip_rate,yes_to_no_flips,yes_to_no_flip_rate
A_remove_positive,18,1.5,random_direction_0,95,13.41233552631579,13.413486842105263,0.001151315789473684,0.001151315789473684,-0.001151315789473684,0,0.0,0,0.0
A_remove_positive,18,1.5,random_direction_1,95,13.41233552631579,13.4125,0.0001644736842105263,0.0001644736842105263,-0.0001644736842105263,0,0.0,0,0.0
A_remove_positive,18,1.5,random_direction_2,95,13.41233552631579,13.409375,-0.0029605263157894738,-0.0029605263157894738,0.0029605263157894738,0,0.0,0,0.0
A_remove_positive,18,1.5,real_direction,95,13.41233552631579,13.494407894736842,0.08207236842105263,0.08207236842105263,-0.08207236842105263,0,0.0,0,0.0
A_remove_positive,19,0.25,random_direction_0,95,13.41233552631579,13.413157894736843,0.0008223684210526315,0.0008223684210526315,-0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,19,0.25,random_direction_1,95,13.41233552631579,13.414638157894737,0.002302631578947368,0.002302631578947368,-0.002302631578947368,0,0.0,0,0.0
A_remove_positive,19,0.25,random_direction_2,95,13.41233552631579,13.413980263157894,0.001644736842105263,0.001644736842105263,-0.001644736842105263,0,0.0,0,0.0
A_remove_positive,19,0.25,real_direction,95,13.41233552631579,13.422532894736841,0.010197368421052632,0.010197368421052632,-0.010197368421052632,0,0.0,0,0.0
A_remove_positive,19,0.5,random_direction_0,95,13.41233552631579,13.414144736842106,0.0018092105263157895,0.0018092105263157895,-0.0018092105263157895,0,0.0,0,0.0
A_remove_positive,19,0.5,random_direction_1,95,13.41233552631579,13.413322368421053,0.000986842105263158,0.000986842105263158,-0.000986842105263158,0,0.0,0,0.0
A_remove_positive,19,0.5,random_direction_2,95,13.41233552631579,13.413157894736843,0.0008223684210526315,0.0008223684210526315,-0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,19,0.5,real_direction,95,13.41233552631579,13.43404605263158,0.021710526315789475,0.021710526315789475,-0.021710526315789475,0,0.0,0,0.0
A_remove_positive,19,1.0,random_direction_0,95,13.41233552631579,13.414802631578947,0.0024671052631578946,0.0024671052631578946,-0.0024671052631578946,0,0.0,0,0.0
A_remove_positive,19,1.0,random_direction_1,95,13.41233552631579,13.413980263157894,0.001644736842105263,0.001644736842105263,-0.001644736842105263,0,0.0,0,0.0
A_remove_positive,19,1.0,random_direction_2,95,13.41233552631579,13.40641447368421,-0.0059210526315789476,-0.0059210526315789476,0.0059210526315789476,0,0.0,0,0.0
A_remove_positive,19,1.0,real_direction,95,13.41233552631579,13.456743421052632,0.044407894736842105,0.044407894736842105,-0.044407894736842105,0,0.0,0,0.0
A_remove_positive,19,1.5,random_direction_0,95,13.41233552631579,13.41595394736842,0.003618421052631579,0.003618421052631579,-0.003618421052631579,0,0.0,0,0.0
A_remove_positive,19,1.5,random_direction_1,95,13.41233552631579,13.414309210526316,0.001973684210526316,0.001973684210526316,-0.001973684210526316,0,0.0,0,0.0
A_remove_positive,19,1.5,random_direction_2,95,13.41233552631579,13.404440789473684,-0.007894736842105263,-0.007894736842105263,0.007894736842105263,0,0.0,0,0.0
A_remove_positive,19,1.5,real_direction,95,13.41233552631579,13.47845394736842,0.06611842105263158,0.06611842105263158,-0.06611842105263158,0,0.0,0,0.0
A_remove_positive,20,0.25,random_direction_0,95,13.41233552631579,13.414144736842106,0.0018092105263157895,0.0018092105263157895,-0.0018092105263157895,0,0.0,0,0.0
A_remove_positive,20,0.25,random_direction_1,95,13.41233552631579,13.413651315789474,0.0013157894736842105,0.0013157894736842105,-0.0013157894736842105,0,0.0,0,0.0
A_remove_positive,20,0.25,random_direction_2,95,13.41233552631579,13.405592105263159,-0.006743421052631579,-0.006743421052631579,0.006743421052631579,0,0.0,0,0.0
A_remove_positive,20,0.25,real_direction,95,13.41233552631579,13.42450657894737,0.012171052631578947,0.012171052631578947,-0.012171052631578947,0,0.0,0,0.0
A_remove_positive,20,0.5,random_direction_0,95,13.41233552631579,13.413651315789474,0.0013157894736842105,0.0013157894736842105,-0.0013157894736842105,0,0.0,0,0.0
A_remove_positive,20,0.5,random_direction_1,95,13.41233552631579,13.412664473684211,0.0003289473684210526,0.0003289473684210526,-0.0003289473684210526,0,0.0,0,0.0
A_remove_positive,20,0.5,random_direction_2,95,13.41233552631579,13.395394736842105,-0.01694078947368421,-0.01694078947368421,0.01694078947368421,0,0.0,0,0.0
A_remove_positive,20,0.5,real_direction,95,13.41233552631579,13.436019736842105,0.02368421052631579,0.02368421052631579,-0.02368421052631579,0,0.0,0,0.0
A_remove_positive,20,1.0,random_direction_0,95,13.41233552631579,13.413322368421053,0.000986842105263158,0.000986842105263158,-0.000986842105263158,0,0.0,0,0.0
A_remove_positive,20,1.0,random_direction_1,95,13.41233552631579,13.413157894736843,0.0008223684210526315,0.0008223684210526315,-0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,20,1.0,random_direction_2,95,13.41233552631579,13.382236842105263,-0.030098684210526316,-0.030098684210526316,0.030098684210526316,0,0.0,0,0.0
A_remove_positive,20,1.0,real_direction,95,13.41233552631579,13.46266447368421,0.05032894736842105,0.05032894736842105,-0.05032894736842105,0,0.0,0,0.0
A_remove_positive,20,1.5,random_direction_0,95,13.41233552631579,13.413651315789474,0.0013157894736842105,0.0013157894736842105,-0.0013157894736842105,0,0.0,0,0.0
A_remove_positive,20,1.5,random_direction_1,95,13.41233552631579,13.412664473684211,0.0003289473684210526,0.0003289473684210526,-0.0003289473684210526,0,0.0,0,0.0
A_remove_positive,20,1.5,random_direction_2,95,13.41233552631579,13.36891447368421,-0.04342105263157895,-0.04342105263157895,0.04342105263157895,0,0.0,0,0.0
A_remove_positive,20,1.5,real_direction,95,13.41233552631579,13.490625,0.07828947368421052,0.07828947368421052,-0.07828947368421052,0,0.0,0,0.0
A_remove_positive,21,0.25,random_direction_0,95,13.41233552631579,13.414144736842106,0.0018092105263157895,0.0018092105263157895,-0.0018092105263157895,0,0.0,0,0.0
A_remove_positive,21,0.25,random_direction_1,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,21,0.25,random_direction_2,95,13.41233552631579,13.41217105263158,-0.0001644736842105263,-0.0001644736842105263,0.0001644736842105263,0,0.0,0,0.0
A_remove_positive,21,0.25,real_direction,95,13.41233552631579,13.425822368421052,0.013486842105263158,0.013486842105263158,-0.013486842105263158,0,0.0,0,0.0
A_remove_positive,21,0.5,random_direction_0,95,13.41233552631579,13.411842105263158,-0.000493421052631579,-0.000493421052631579,0.000493421052631579,0,0.0,0,0.0
A_remove_positive,21,0.5,random_direction_1,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,21,0.5,random_direction_2,95,13.41233552631579,13.40888157894737,-0.0034539473684210525,-0.0034539473684210525,0.0034539473684210525,0,0.0,0,0.0
A_remove_positive,21,0.5,real_direction,95,13.41233552631579,13.439638157894738,0.02730263157894737,0.02730263157894737,-0.02730263157894737,0,0.0,0,0.0
A_remove_positive,21,1.0,random_direction_0,95,13.41233552631579,13.411677631578947,-0.0006578947368421052,-0.0006578947368421052,0.0006578947368421052,0,0.0,0,0.0
A_remove_positive,21,1.0,random_direction_1,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,21,1.0,random_direction_2,95,13.41233552631579,13.40641447368421,-0.0059210526315789476,-0.0059210526315789476,0.0059210526315789476,0,0.0,0,0.0
A_remove_positive,21,1.0,real_direction,95,13.41233552631579,13.469243421052632,0.05690789473684211,0.05690789473684211,-0.05690789473684211,0,0.0,0,0.0
A_remove_positive,21,1.5,random_direction_0,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,21,1.5,random_direction_1,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,21,1.5,random_direction_2,95,13.41233552631579,13.405263157894737,-0.007072368421052632,-0.007072368421052632,0.007072368421052632,0,0.0,0,0.0
A_remove_positive,21,1.5,real_direction,95,13.41233552631579,13.501480263157895,0.08914473684210526,0.08914473684210526,-0.08914473684210526,0,0.0,0,0.0
A_remove_positive,22,0.25,random_direction_0,95,13.41233552631579,13.41217105263158,-0.0001644736842105263,-0.0001644736842105263,0.0001644736842105263,0,0.0,0,0.0
A_remove_positive,22,0.25,random_direction_1,95,13.41233552631579,13.414473684210526,0.0021381578947368422,0.0021381578947368422,-0.0021381578947368422,0,0.0,0,0.0
A_remove_positive,22,0.25,random_direction_2,95,13.41233552631579,13.4125,0.0001644736842105263,0.0001644736842105263,-0.0001644736842105263,0,0.0,0,0.0
A_remove_positive,22,0.25,real_direction,95,13.41233552631579,13.427138157894737,0.014802631578947368,0.014802631578947368,-0.014802631578947368,0,0.0,0,0.0
A_remove_positive,22,0.5,random_direction_0,95,13.41233552631579,13.412006578947368,-0.0003289473684210526,-0.0003289473684210526,0.0003289473684210526,0,0.0,0,0.0
A_remove_positive,22,0.5,random_direction_1,95,13.41233552631579,13.419901315789474,0.007565789473684211,0.007565789473684211,-0.007565789473684211,0,0.0,0,0.0
A_remove_positive,22,0.5,random_direction_2,95,13.41233552631579,13.412006578947368,-0.0003289473684210526,-0.0003289473684210526,0.0003289473684210526,0,0.0,0,0.0
A_remove_positive,22,0.5,real_direction,95,13.41233552631579,13.441282894736842,0.02894736842105263,0.02894736842105263,-0.02894736842105263,0,0.0,0,0.0
A_remove_positive,22,1.0,random_direction_0,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,22,1.0,random_direction_1,95,13.41233552631579,13.424342105263158,0.01200657894736842,0.01200657894736842,-0.01200657894736842,0,0.0,0,0.0
A_remove_positive,22,1.0,random_direction_2,95,13.41233552631579,13.413157894736843,0.0008223684210526315,0.0008223684210526315,-0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,22,1.0,real_direction,95,13.41233552631579,13.47220394736842,0.05986842105263158,0.05986842105263158,-0.05986842105263158,0,0.0,0,0.0
A_remove_positive,22,1.5,random_direction_0,95,13.41233552631579,13.4125,0.0001644736842105263,0.0001644736842105263,-0.0001644736842105263,0,0.0,0,0.0
A_remove_positive,22,1.5,random_direction_1,95,13.41233552631579,13.426315789473684,0.013980263157894737,0.013980263157894737,-0.013980263157894737,0,0.0,0,0.0
A_remove_positive,22,1.5,random_direction_2,95,13.41233552631579,13.411677631578947,-0.0006578947368421052,-0.0006578947368421052,0.0006578947368421052,0,0.0,0,0.0
A_remove_positive,22,1.5,real_direction,95,13.41233552631579,13.505098684210527,0.09276315789473684,0.09276315789473684,-0.09276315789473684,0,0.0,0,0.0
A_remove_positive,23,0.25,random_direction_0,95,13.41233552631579,13.414473684210526,0.0021381578947368422,0.0021381578947368422,-0.0021381578947368422,0,0.0,0,0.0
A_remove_positive,23,0.25,random_direction_1,95,13.41233552631579,13.413157894736843,0.0008223684210526315,0.0008223684210526315,-0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,23,0.25,random_direction_2,95,13.41233552631579,13.411677631578947,-0.0006578947368421052,-0.0006578947368421052,0.0006578947368421052,0,0.0,0,0.0
A_remove_positive,23,0.25,real_direction,95,13.41233552631579,13.42516447368421,0.012828947368421053,0.012828947368421053,-0.012828947368421053,0,0.0,0,0.0
A_remove_positive,23,0.5,random_direction_0,95,13.41233552631579,13.411513157894737,-0.0008223684210526315,-0.0008223684210526315,0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,23,0.5,random_direction_1,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,23,0.5,random_direction_2,95,13.41233552631579,13.411348684210527,-0.000986842105263158,-0.000986842105263158,0.000986842105263158,0,0.0,0,0.0
A_remove_positive,23,0.5,real_direction,95,13.41233552631579,13.437993421052632,0.025657894736842105,0.025657894736842105,-0.025657894736842105,0,0.0,0,0.0
A_remove_positive,23,1.0,random_direction_0,95,13.41233552631579,13.40904605263158,-0.003289473684210526,-0.003289473684210526,0.003289473684210526,0,0.0,0,0.0
A_remove_positive,23,1.0,random_direction_1,95,13.41233552631579,13.413157894736843,0.0008223684210526315,0.0008223684210526315,-0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,23,1.0,random_direction_2,95,13.41233552631579,13.408059210526316,-0.0042763157894736845,-0.0042763157894736845,0.0042763157894736845,0,0.0,0,0.0
A_remove_positive,23,1.0,real_direction,95,13.41233552631579,13.466282894736842,0.05394736842105263,0.05394736842105263,-0.05394736842105263,0,0.0,0,0.0
A_remove_positive,23,1.5,random_direction_0,95,13.41233552631579,13.404769736842105,-0.007565789473684211,-0.007565789473684211,0.007565789473684211,0,0.0,0,0.0
A_remove_positive,23,1.5,random_direction_1,95,13.41233552631579,13.413322368421053,0.000986842105263158,0.000986842105263158,-0.000986842105263158,0,0.0,0,0.0
A_remove_positive,23,1.5,random_direction_2,95,13.41233552631579,13.403947368421052,-0.008388157894736842,-0.008388157894736842,0.008388157894736842,0,0.0,0,0.0
A_remove_positive,23,1.5,real_direction,95,13.41233552631579,13.495888157894736,0.08355263157894736,0.08355263157894736,-0.08355263157894736,0,0.0,0,0.0
A_remove_positive,24,0.25,random_direction_0,95,13.41233552631579,13.410855263157895,-0.0014802631578947369,-0.0014802631578947369,0.0014802631578947369,0,0.0,0,0.0
A_remove_positive,24,0.25,random_direction_1,95,13.41233552631579,13.412664473684211,0.0003289473684210526,0.0003289473684210526,-0.0003289473684210526,0,0.0,0,0.0
A_remove_positive,24,0.25,random_direction_2,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,24,0.25,real_direction,95,13.41233552631579,13.428782894736843,0.01644736842105263,0.01644736842105263,-0.01644736842105263,0,0.0,0,0.0
A_remove_positive,24,0.5,random_direction_0,95,13.41233552631579,13.404440789473684,-0.007894736842105263,-0.007894736842105263,0.007894736842105263,0,0.0,0,0.0
A_remove_positive,24,0.5,random_direction_1,95,13.41233552631579,13.413322368421053,0.000986842105263158,0.000986842105263158,-0.000986842105263158,0,0.0,0,0.0
A_remove_positive,24,0.5,random_direction_2,95,13.41233552631579,13.412828947368421,0.000493421052631579,0.000493421052631579,-0.000493421052631579,0,0.0,0,0.0
A_remove_positive,24,0.5,real_direction,95,13.41233552631579,13.444572368421053,0.03223684210526316,0.03223684210526316,-0.03223684210526316,0,0.0,0,0.0
A_remove_positive,24,1.0,random_direction_0,95,13.41233552631579,13.397861842105263,-0.014473684210526316,-0.014473684210526316,0.014473684210526316,0,0.0,0,0.0
A_remove_positive,24,1.0,random_direction_1,95,13.41233552631579,13.413322368421053,0.000986842105263158,0.000986842105263158,-0.000986842105263158,0,0.0,0,0.0
A_remove_positive,24,1.0,random_direction_2,95,13.41233552631579,13.413157894736843,0.0008223684210526315,0.0008223684210526315,-0.0008223684210526315,0,0.0,0,0.0
A_remove_positive,24,1.0,real_direction,95,13.41233552631579,13.479440789473685,0.06710526315789474,0.06710526315789474,-0.06710526315789474,0,0.0,0,0.0
A_remove_positive,24,1.5,random_direction_0,95,13.41233552631579,13.389802631578947,-0.022532894736842106,-0.022532894736842106,0.022532894736842106,0,0.0,0,0.0
A_remove_positive,24,1.5,random_direction_1,95,13.41233552631579,13.414638157894737,0.002302631578947368,0.002302631578947368,-0.002302631578947368,0,0.0,0,0.0
A_remove_positive,24,1.5,random_direction_2,95,13.41233552631579,13.413486842105263,0.001151315789473684,0.001151315789473684,-0.001151315789473684,0,0.0,0,0.0
A_remove_positive,24,1.5,real_direction,95,13.41233552631579,13.515953947368422,0.10361842105263158,0.10361842105263158,-0.10361842105263158,0,0.0,0,0.0
A_remove_positive,25,0.25,random_direction_0,95,13.41233552631579,13.412828947368421,0.000493421052631579,0.000493421052631579,-0.000493421052631579,0,0.0,0,0.0
A_remove_positive,25,0.25,random_direction_1,95,13.41233552631579,13.410197368421052,-0.0021381578947368422,-0.0021381578947368422,0.0021381578947368422,0,0.0,0,0.0
A_remove_positive,25,0.25,random_direction_2,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,25,0.25,real_direction,95,13.41233552631579,13.432730263157895,0.020394736842105264,0.020394736842105264,-0.020394736842105264,0,0.0,0,0.0
A_remove_positive,25,0.5,random_direction_0,95,13.41233552631579,13.411019736842105,-0.0013157894736842105,-0.0013157894736842105,0.0013157894736842105,0,0.0,0,0.0
A_remove_positive,25,0.5,random_direction_1,95,13.41233552631579,13.410526315789474,-0.0018092105263157895,-0.0018092105263157895,0.0018092105263157895,0,0.0,0,0.0
A_remove_positive,25,0.5,random_direction_2,95,13.41233552631579,13.410361842105264,-0.001973684210526316,-0.001973684210526316,0.001973684210526316,0,0.0,0,0.0
A_remove_positive,25,0.5,real_direction,95,13.41233552631579,13.452467105263159,0.04013157894736842,0.04013157894736842,-0.04013157894736842,0,0.0,0,0.0
A_remove_positive,25,1.0,random_direction_0,95,13.41233552631579,13.40953947368421,-0.0027960526315789474,-0.0027960526315789474,0.0027960526315789474,0,0.0,0,0.0
A_remove_positive,25,1.0,random_direction_1,95,13.41233552631579,13.408552631578948,-0.0037828947368421053,-0.0037828947368421053,0.0037828947368421053,0,0.0,0,0.0
A_remove_positive,25,1.0,random_direction_2,95,13.41233552631579,13.408552631578948,-0.0037828947368421053,-0.0037828947368421053,0.0037828947368421053,0,0.0,0,0.0
A_remove_positive,25,1.0,real_direction,95,13.41233552631579,13.496217105263158,0.08388157894736842,0.08388157894736842,-0.08388157894736842,0,0.0,0,0.0
A_remove_positive,25,1.5,random_direction_0,95,13.41233552631579,13.408717105263158,-0.003618421052631579,-0.003618421052631579,0.003618421052631579,0,0.0,0,0.0
A_remove_positive,25,1.5,random_direction_1,95,13.41233552631579,13.411019736842105,-0.0013157894736842105,-0.0013157894736842105,0.0013157894736842105,0,0.0,0,0.0
A_remove_positive,25,1.5,random_direction_2,95,13.41233552631579,13.405756578947368,-0.006578947368421052,-0.006578947368421052,0.006578947368421052,0,0.0,0,0.0
A_remove_positive,25,1.5,real_direction,95,13.41233552631579,13.542269736842105,0.1299342105263158,0.1299342105263158,-0.1299342105263158,0,0.0,0,0.0
A_remove_positive,26,0.25,random_direction_0,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,26,0.25,random_direction_1,95,13.41233552631579,13.411184210526315,-0.001151315789473684,-0.001151315789473684,0.001151315789473684,0,0.0,0,0.0
A_remove_positive,26,0.25,random_direction_2,95,13.41233552631579,13.411677631578947,-0.0006578947368421052,-0.0006578947368421052,0.0006578947368421052,0,0.0,0,0.0
A_remove_positive,26,0.25,real_direction,95,13.41233552631579,13.435361842105262,0.023026315789473683,0.023026315789473683,-0.023026315789473683,0,0.0,0,0.0
A_remove_positive,26,0.5,random_direction_0,95,13.41233552631579,13.411677631578947,-0.0006578947368421052,-0.0006578947368421052,0.0006578947368421052,0,0.0,0,0.0
A_remove_positive,26,0.5,random_direction_1,95,13.41233552631579,13.410855263157895,-0.0014802631578947369,-0.0014802631578947369,0.0014802631578947369,0,0.0,0,0.0
A_remove_positive,26,0.5,random_direction_2,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,26,0.5,real_direction,95,13.41233552631579,13.458388157894737,0.046052631578947366,0.046052631578947366,-0.046052631578947366,0,0.0,0,0.0
A_remove_positive,26,1.0,random_direction_0,95,13.41233552631579,13.411348684210527,-0.000986842105263158,-0.000986842105263158,0.000986842105263158,0,0.0,0,0.0
A_remove_positive,26,1.0,random_direction_1,95,13.41233552631579,13.410526315789474,-0.0018092105263157895,-0.0018092105263157895,0.0018092105263157895,0,0.0,0,0.0
A_remove_positive,26,1.0,random_direction_2,95,13.41233552631579,13.412828947368421,0.000493421052631579,0.000493421052631579,-0.000493421052631579,0,0.0,0,0.0
A_remove_positive,26,1.0,real_direction,95,13.41233552631579,13.50608552631579,0.09375,0.09375,-0.09375,0,0.0,0,0.0
A_remove_positive,26,1.5,random_direction_0,95,13.41233552631579,13.411677631578947,-0.0006578947368421052,-0.0006578947368421052,0.0006578947368421052,0,0.0,0,0.0
A_remove_positive,26,1.5,random_direction_1,95,13.41233552631579,13.411184210526315,-0.001151315789473684,-0.001151315789473684,0.001151315789473684,0,0.0,0,0.0
A_remove_positive,26,1.5,random_direction_2,95,13.41233552631579,13.411842105263158,-0.000493421052631579,-0.000493421052631579,0.000493421052631579,0,0.0,0,0.0
A_remove_positive,26,1.5,real_direction,95,13.41233552631579,13.557401315789473,0.1450657894736842,0.1450657894736842,-0.1450657894736842,0,0.0,0,0.0
A_remove_positive,27,0.25,random_direction_0,95,13.41233552631579,13.41578947368421,0.0034539473684210525,0.0034539473684210525,-0.0034539473684210525,0,0.0,0,0.0
A_remove_positive,27,0.25,random_direction_1,95,13.41233552631579,13.412006578947368,-0.0003289473684210526,-0.0003289473684210526,0.0003289473684210526,0,0.0,0,0.0
A_remove_positive,27,0.25,random_direction_2,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,27,0.25,real_direction,95,13.41233552631579,13.430098684210526,0.017763157894736842,0.017763157894736842,-0.017763157894736842,0,0.0,0,0.0
A_remove_positive,27,0.5,random_direction_0,95,13.41233552631579,13.416447368421053,0.004111842105263158,0.004111842105263158,-0.004111842105263158,0,0.0,0,0.0
A_remove_positive,27,0.5,random_direction_1,95,13.41233552631579,13.410526315789474,-0.0018092105263157895,-0.0018092105263157895,0.0018092105263157895,0,0.0,0,0.0
A_remove_positive,27,0.5,random_direction_2,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,27,0.5,real_direction,95,13.41233552631579,13.44720394736842,0.034868421052631576,0.034868421052631576,-0.034868421052631576,0,0.0,0,0.0
A_remove_positive,27,1.0,random_direction_0,95,13.41233552631579,13.41858552631579,0.00625,0.00625,-0.00625,0,0.0,0,0.0
A_remove_positive,27,1.0,random_direction_1,95,13.41233552631579,13.409375,-0.0029605263157894738,-0.0029605263157894738,0.0029605263157894738,0,0.0,0,0.0
A_remove_positive,27,1.0,random_direction_2,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,27,1.0,real_direction,95,13.41233552631579,13.48108552631579,0.06875,0.06875,-0.06875,0,0.0,0,0.0
A_remove_positive,27,1.5,random_direction_0,95,13.41233552631579,13.419736842105262,0.007401315789473684,0.007401315789473684,-0.007401315789473684,0,0.0,0,0.0
A_remove_positive,27,1.5,random_direction_1,95,13.41233552631579,13.407894736842104,-0.0044407894736842105,-0.0044407894736842105,0.0044407894736842105,0,0.0,0,0.0
A_remove_positive,27,1.5,random_direction_2,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_positive,27,1.5,real_direction,95,13.41233552631579,13.515953947368422,0.10361842105263158,0.10361842105263158,-0.10361842105263158,0,0.0,0,0.0
A_remove_signed,18,0.25,random_direction_0,95,13.41233552631579,13.40904605263158,-0.003289473684210526,-0.003289473684210526,0.003289473684210526,0,0.0,0,0.0
A_remove_signed,18,0.25,random_direction_1,95,13.41233552631579,13.414309210526316,0.001973684210526316,0.001973684210526316,-0.001973684210526316,0,0.0,0,0.0
A_remove_signed,18,0.25,random_direction_2,95,13.41233552631579,13.415625,0.003289473684210526,0.003289473684210526,-0.003289473684210526,0,0.0,0,0.0
A_remove_signed,18,0.25,real_direction,95,13.41233552631579,12.585526315789474,-0.8268092105263158,-0.8268092105263158,0.8268092105263158,0,0.0,0,0.0
A_remove_signed,18,0.5,random_direction_0,95,13.41233552631579,13.408059210526316,-0.0042763157894736845,-0.0042763157894736845,0.0042763157894736845,0,0.0,0,0.0
A_remove_signed,18,0.5,random_direction_1,95,13.41233552631579,13.4125,0.0001644736842105263,0.0001644736842105263,-0.0001644736842105263,0,0.0,0,0.0
A_remove_signed,18,0.5,random_direction_2,95,13.41233552631579,13.414144736842106,0.0018092105263157895,0.0018092105263157895,-0.0018092105263157895,0,0.0,0,0.0
A_remove_signed,18,0.5,real_direction,95,13.41233552631579,11.681907894736842,-1.7304276315789473,-1.7304276315789473,1.7304276315789473,0,0.0,0,0.0
A_remove_signed,18,1.0,random_direction_0,95,13.41233552631579,13.403947368421052,-0.008388157894736842,-0.008388157894736842,0.008388157894736842,0,0.0,0,0.0
A_remove_signed,18,1.0,random_direction_1,95,13.41233552631579,13.413815789473684,0.0014802631578947369,0.0014802631578947369,-0.0014802631578947369,0,0.0,0,0.0
A_remove_signed,18,1.0,random_direction_2,95,13.41233552631579,13.410197368421052,-0.0021381578947368422,-0.0021381578947368422,0.0021381578947368422,0,0.0,0,0.0
A_remove_signed,18,1.0,real_direction,95,13.41233552631579,9.694901315789474,-3.717434210526316,-3.717434210526316,3.717434210526316,0,0.0,0,0.0
A_remove_signed,18,1.5,random_direction_0,95,13.41233552631579,13.397861842105263,-0.014473684210526316,-0.014473684210526316,0.014473684210526316,0,0.0,0,0.0
A_remove_signed,18,1.5,random_direction_1,95,13.41233552631579,13.41595394736842,0.003618421052631579,0.003618421052631579,-0.003618421052631579,0,0.0,0,0.0
A_remove_signed,18,1.5,random_direction_2,95,13.41233552631579,13.411513157894737,-0.0008223684210526315,-0.0008223684210526315,0.0008223684210526315,0,0.0,0,0.0
A_remove_signed,18,1.5,real_direction,95,13.41233552631579,7.692598684210527,-5.719736842105263,-5.719736842105263,5.719736842105263,0,0.0,0,0.0
A_remove_signed,19,0.25,random_direction_0,95,13.41233552631579,13.410690789473684,-0.001644736842105263,-0.001644736842105263,0.001644736842105263,0,0.0,0,0.0
A_remove_signed,19,0.25,random_direction_1,95,13.41233552631579,13.413815789473684,0.0014802631578947369,0.0014802631578947369,-0.0014802631578947369,0,0.0,0,0.0
A_remove_signed,19,0.25,random_direction_2,95,13.41233552631579,13.413322368421053,0.000986842105263158,0.000986842105263158,-0.000986842105263158,0,0.0,0,0.0
A_remove_signed,19,0.25,real_direction,95,13.41233552631579,12.253947368421052,-1.1583881578947368,-1.1583881578947368,1.1583881578947368,0,0.0,0,0.0
A_remove_signed,19,0.5,random_direction_0,95,13.41233552631579,13.41233552631579,0.0,0.0,0.0,0,0.0,0,0.0
A_remove_signed,19,0.5,random_direction_1,95,13.41233552631579,13.411513157894737,-0.0008223684210526315,-0.0008223684210526315,0.0008223684210526315,0,0.0,0,0.0
A_remove_signed,19,0.5,random_direction_2,95,13.41233552631579,13.413980263157894,0.001644736842105263,0.001644736842105263,-0.001644736842105263,0,0.0,0,0.0
A_remove_signed,19,0.5,real_direction,95,13.41233552631579,10.94358552631579,-2.46875,-2.46875,2.46875,0,0.0,0,0.0
A_remove_signed,19,1.0,random_direction_0,95,13.41233552631579,13.408717105263158,-0.003618421052631579,-0.003618421052631579,0.003618421052631579,0,0.0,0,0.0
A_remove_signed,19,1.0,random_direction_1,95,13.41233552631579,13.415131578947369,0.0027960526315789474,0.0027960526315789474,-0.0027960526315789474,0,0.0,0,0.0
A_remove_signed,19,1.0,random_direction_2,95,13.41233552631579,13.406578947368422,-0.005756578947368421,-0.005756578947368421,0.005756578947368421,0,0.0,0,0.0
A_remove_signed,19,1.0,real_direction,95,13.41233552631579,8.095723684210526,-5.316611842105263,-5.316611842105263,5.316611842105263,0,0.0,0,0.0
A_remove_signed,19,1.5,random_direction_0,95,13.41233552631579,13.404769736842105,-0.007565789473684211,-0.007565789473684211,0.007565789473684211,0,0.0,0,0.0
