contrast,site,layer,n,mean_direction_cosine,median_direction_cosine,std_direction_cosine,mean_base_direction_norm,mean_ci_direction_norm,mean_direction_norm_ratio
AD_D_minus_A,final,22,190,0.9807659773450149,0.9853740334510803,0.017329235514884953,64.25411635449058,67.0494890112626,1.0473519410707983
AD_D_minus_A,final,23,190,0.982373624412637,0.9867954850196838,0.017110822633333498,80.15767257088109,85.45838578876696,1.071664482638459
AD_D_minus_A,final,24,190,0.9831354106727399,0.9875756204128265,0.01631627962432975,94.10656696118807,99.59672827469676,1.0637301434477768
AD_D_minus_A,final,25,190,0.9836652724366439,0.9881826043128967,0.01617894720013279,112.20550506993344,118.00396469517759,1.056402054855169
AD_D_minus_A,final,26,190,0.98439174702293,0.9890376329421997,0.015949170557600017,134.73951963123523,140.98072946448076,1.0500790281203563
AD_D_minus_A,final,27,190,0.9859711621936998,0.9899734258651733,0.014179624611985296,125.70071445264314,130.5931864186337,1.041451706841631
AD_D_minus_A,purpose_last,0,190,0.9999970806272407,0.999997079372406,3.1942268252763273e-07,14.044091621198152,14.04291265889218,0.9999197612370436
AD_D_minus_A,purpose_last,1,190,0.9999949050577064,0.9999951124191284,1.5548153904953466e-06,22.75852054294787,22.745056297904565,0.9995199746149926
AD_D_minus_A,purpose_last,2,190,0.9999916233514484,0.9999919235706329,3.0113706529476257e-06,31.061493793286775,31.038232612609864,0.9993082466185372
AD_D_minus_A,purpose_last,3,190,0.9999858787185267,0.9999869763851166,5.570894433804932e-06,39.70538089149877,39.735692194888465,1.000865758180074
AD_D_minus_A,purpose_last,4,190,0.9999817117264397,0.9999828934669495,6.54493710561952e-06,45.24923005355032,45.30555795368395,1.0013119101138848
AD_D_minus_A,purpose_last,5,190,0.9999759037243693,0.9999773502349854,8.532215387870973e-06,47.123575732582495,47.181554995085065,1.001312434683037
AD_D_minus_A,purpose_last,6,190,0.9999495220811744,0.9999514222145081,1.7300550964173936e-05,50.16721733494809,50.194991844578794,1.000613662528516
AD_D_minus_A,purpose_last,7,190,0.9999508308736902,0.9999541342258453,1.741931175751963e-05,57.423071148521025,57.469417812949736,1.000809966297436
AD_D_minus_A,purpose_last,8,190,0.9999352081825859,0.9999382793903351,2.0718629063934187e-05,61.133832951595906,61.16785691913805,1.0005607491062332
AD_D_minus_A,purpose_last,9,190,0.9999176894363604,0.9999246895313263,3.249926339821881e-05,59.162713422273335,59.19376463639109,1.0005264725347554
AD_D_minus_A,purpose_last,10,190,0.9999001625337098,0.99991175532341,4.458025168551593e-05,58.81214669880114,58.81441449617085,1.0000524031979434
AD_D_minus_A,purpose_last,11,190,0.9998791261723167,0.9998926818370819,4.7510802109241464e-05,61.69588837874563,61.685713577270505,0.999832110093098
AD_D_minus_A,purpose_last,12,190,0.9998624450282046,0.9998756051063538,5.154842719003724e-05,63.077737507067226,63.07389532390394,0.9999292306973757
AD_D_minus_A,purpose_last,13,190,0.999825321059478,0.9998388290405273,5.545926090238497e-05,64.97928384479724,64.94286892539577,0.9994317469720042
AD_D_minus_A,purpose_last,14,190,0.999799519777298,0.9998118877410889,6.571670615628528e-05,66.34647264982524,66.28852310180665,0.9991249047431392
AD_D_minus_A,purpose_last,15,190,0.9997689730242679,0.9997838139533997,7.081911696786817e-05,69.30530293113307,69.21105906837865,0.998639212410419
AD_D_minus_A,purpose_last,16,190,0.9997264162490243,0.9997500777244568,8.770452375664007e-05,70.81320760626542,70.70729193436472,0.9985018754942114
AD_D_minus_A,purpose_last,17,190,0.9996836427010988,0.9997040629386902,0.0001016264900367055,74.32084181936163,74.18901660316868,0.998213232088919
AD_D_minus_A,purpose_last,18,190,0.9996713296363228,0.9996951222419739,0.00011303427161958077,76.77758913542095,76.6336948595549,0.9981071073989854
AD_D_minus_A,purpose_last,19,190,0.9996363784137525,0.9996645450592041,0.00012393889286196248,80.50719247115286,80.35963869596783,0.9981550077564374
AD_D_minus_A,purpose_last,20,190,0.999625478606475,0.9996531307697296,0.00011726134898799904,93.87615914595754,93.7077392578125,0.9981886900268843
AD_D_minus_A,purpose_last,21,190,0.9995773406405198,0.9996019303798676,0.00013117360292076705,110.94751558805767,110.68438913445723,0.9976245399342774
AD_D_minus_A,purpose_last,22,190,0.9995097530515571,0.9995385408401489,0.00015335412126968846,127.34412805657638,127.02507452713816,0.9975206264745068
AD_D_minus_A,purpose_last,23,190,0.9995085493514412,0.9995439350605011,0.0001639982676048683,154.81677069413035,154.28639502274362,0.9966037964333989
AD_D_minus_A,purpose_last,24,190,0.9993507491914849,0.9993906319141388,0.0002037227108208644,173.30323454204358,172.88987474943463,0.9976641555633111
AD_D_minus_A,purpose_last,25,190,0.9991398792517813,0.9991900026798248,0.0002617972841550759,194.78355769107216,194.58503964072779,0.9990412489259651
AD_D_minus_A,purpose_last,26,190,0.9986025289485329,0.9986551403999329,0.00035937300207249036,223.22837082712275,223.1189522191098,0.9996066156439859
AD_D_minus_A,purpose_last,27,190,0.997970563173294,0.9980510175228119,0.000559076041828657,176.76114092375101,180.4340765702097,1.0209447947340298
AD_D_minus_A,recipient_last,0,190,0.9999966141424681,0.9999967217445374,7.720265234190518e-07,15.18541115208676,15.179985357585705,0.9996401290941593
AD_D_minus_A,recipient_last,1,190,0.9999944206915403,0.9999949932098389,2.4568104487038434e-06,25.764984532406455,25.752112217953332,0.9995177366643225
AD_D_minus_A,recipient_last,2,190,0.9999884668149446,0.9999890327453613,3.6035369506567435e-06,31.602963056062396,31.61197597102115,1.0002554309267384
AD_D_minus_A,recipient_last,3,190,0.9999831645112288,0.999983936548233,4.175448531855657e-06,37.80587928169652,37.84310094933761,1.00097513573927
AD_D_minus_A,recipient_last,4,190,0.9999790063029841,0.9999797344207764,5.293027396212367e-06,42.2292505364669,42.27911712244937,1.0011685495819438
AD_D_minus_A,recipient_last,5,190,0.9999716466978976,0.9999731779098511,6.641944799888126e-06,42.29228674236097,42.3403773659154,1.0011283003509537
AD_D_minus_A,recipient_last,6,190,0.9999482948529093,0.9999506175518036,1.0316548277806212e-05,46.266331281160056,46.27617344103361,1.000206960635244
AD_D_minus_A,recipient_last,7,190,0.9999453205811349,0.9999464154243469,1.2526374518259067e-05,50.94179093210321,50.9732514030055,1.0006001318785704
AD_D_minus_A,recipient_last,8,190,0.9999273115082791,0.9999279677867889,1.7307563727650523e-05,54.31345391524466,54.31280501516242,0.9999747817951116
AD_D_minus_A,recipient_last,9,190,0.9999107674548501,0.9999105334281921,2.180510455469966e-05,51.42414056878341,51.39978266264263,0.9995188572029648
AD_D_minus_A,recipient_last,10,190,0.9998915942091691,0.9998949468135834,2.8087188279137748e-05,51.553487998560854,51.50396274767424,0.9990220817392425
AD_D_minus_A,recipient_last,11,190,0.999860818135111,0.9998661279678345,3.501215194947264e-05,53.31610846268503,53.26280302750437,0.9989844463426399
AD_D_minus_A,recipient_last,12,190,0.999826767570094,0.9998312592506409,4.5306877864257425e-05,55.84184186835038,55.7664301420513,0.9986292227240493
AD_D_minus_A,recipient_last,13,190,0.9997853103436922,0.9997889995574951,5.2737248240940235e-05,57.886287769518404,57.76487717879446,0.9978737529098857
AD_D_minus_A,recipient_last,14,190,0.9997499158507899,0.9997554421424866,6.0539392884503255e-05,58.85122210853978,58.70244034215024,0.9974425565706209
AD_D_minus_A,recipient_last,15,190,0.9997042790839546,0.9997135400772095,7.707122317301033e-05,60.67478296380294,60.49270672045256,0.9969787716824021
AD_D_minus_A,recipient_last,16,190,0.9996577554627468,0.9996721744537354,8.988181708868636e-05,61.549342888279966,61.3505214289615,0.9967641847010262
AD_D_minus_A,recipient_last,17,190,0.9995828732063896,0.9996083378791809,0.00012248264176153604,64.59342310052169,64.36899163095575,0.9965335713525532
AD_D_minus_A,recipient_last,18,190,0.9995732756037461,0.999601274728775,0.00013067179165541132,66.48638458251953,66.24964420920924,0.9964566165308991
AD_D_minus_A,recipient_last,19,190,0.9995128154754639,0.9995430111885071,0.00016250827074344723,69.22857342770224,68.94907591970343,0.9959766764663371
AD_D_minus_A,recipient_last,20,190,0.9994896490322916,0.9995216131210327,0.00018096457874114784,79.31724287334241,79.02285644129702,0.9963104729435978
AD_D_minus_A,recipient_last,21,190,0.9994276049890016,0.9994572997093201,0.0002126129651973226,91.99074538381475,91.64687154669511,0.9962856099923424
AD_D_minus_A,recipient_last,22,190,0.9993137820770867,0.9993504881858826,0.00025530845433308156,105.19137846294203,104.78904049521998,0.9961940563465062
AD_D_minus_A,recipient_last,23,190,0.9992670015284889,0.9993307590484619,0.00027479386334067885,127.82880301224559,127.30116195678711,0.9958692974974584
AD_D_minus_A,recipient_last,24,190,0.9990469345920965,0.999121904373169,0.0003392045917885207,143.13711314954256,142.58492716739053,0.9961858410440928
AD_D_minus_A,recipient_last,25,190,0.9987402426569085,0.9988073408603668,0.00040868975963596747,162.23709608379164,161.6353740089818,0.9963606258036295
AD_D_minus_A,recipient_last,26,190,0.9980429090951618,0.9980967938899994,0.0005956540857578648,187.08210272538034,186.33314401726975,0.9961365512664174
AD_D_minus_A,recipient_last,27,190,0.9970560061304192,0.9972803592681885,0.0011972733998052009,176.05840004368832,178.03848073858964,1.0119522554950031
