layer,neuron,A_act_mean,D_act_mean,act_gap_D_minus_A,downproj_dot_direction,writer_score,abs_writer_score,rank_positive,rank_abs,D_minus_A_delta,score_source,selection_name,k,layer_label,control_type,selection_source,delta_source,random_control_id
20,16368,0.08138498,0.030303327,-0.05108165,0.0030000268,-0.00015324632,0.00015324632,12599,13631,-0.05108165299999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,10380,0.17421618,0.28055227,0.10633609,0.0044273143,0.00047078327,0.00047078327,4855,8872,0.10633609,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,9876,-0.020598743,-0.040356703,-0.01975796,-0.020275423,0.000400601,0.000400601,5233,9666,-0.01975796,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,2257,0.010315549,0.023792539,0.01347699,-0.01714628,-0.00023108025,0.00023108025,13349,12065,0.013476990000000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,18660,0.061826926,0.032505423,-0.029321503,-0.021694433,0.0006361134,0.0006361134,4093,7355,-0.029321503,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,6808,-0.20486675,-0.12880506,0.076061696,0.028278846,0.002150937,0.002150937,1511,2422,0.07606168999999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,15475,-0.01798444,-0.11352475,-0.09554031,0.020203678,-0.0019302656,0.0019302656,17889,2739,-0.09554030999999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,11758,0.0007205154,0.0034442758,0.0027237604,0.014286633,3.8913364e-05,3.8913364e-05,8889,16943,0.0027237603999999997,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,1272,0.6452251,0.7297183,0.08449322,0.004887258,0.0004129402,0.0004129402,5161,9512,0.08449320000000005,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,2619,0.18526177,0.031484686,-0.1537771,0.023035932,-0.0035423988,0.0035423988,18521,1320,-0.153777084,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,3636,0.08810449,0.19205323,0.10394874,0.008964038,0.0009318005,0.0009318005,3163,5560,0.10394874,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,4698,0.0069847032,-0.002190665,-0.009175369,-0.0009118862,8.366892e-06,8.366892e-06,9614,18342,-0.0091753682,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,13561,0.1372186,0.12223414,-0.014984451,0.0019101267,-2.86222e-05,2.86222e-05,10696,17352,-0.014984459999999991,ci,layerwise_top_delta_steer,50,20,random_ci_source_1,random_ci,ci,1.0
20,7495,0.10382754,0.11215049,0.008322947,-0.020538399,-0.00017094,0.00017094,12774,13251,0.00832295000000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,11059,0.565219,0.696361,0.13114202,0.08269175,0.010844363,0.010844363,293,364,0.13114199999999998,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,3890,-0.5214227,-0.49727592,0.024146765,-0.029208638,-0.00070529414,0.00070529414,15934,6847,0.024146780000000034,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,11286,-0.12471538,-0.20911367,-0.08439829,0.033561062,-0.0028324963,0.0028324963,18330,1754,-0.08439829,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,8151,-0.093205824,-0.12921979,-0.03601396,-0.01107492,0.00039885173,0.00039885173,5247,9694,-0.036013965999999994,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,14058,0.026064381,-0.076753914,-0.102818295,-0.020671867,0.0021254462,0.0021254462,1530,2453,-0.102818295,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,6315,0.16589805,0.1272689,-0.03862916,-0.02111494,0.00081565237,0.00081565237,3470,6143,-0.03862915,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,3740,-0.09991808,-0.10762152,-0.0077034384,-0.01594973,0.00012286776,0.00012286776,7641,14372,-0.007703439999999992,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,7953,0.21604389,0.15290271,-0.06314118,0.02026507,-0.0012795605,0.0012795605,17192,4236,-0.06314117999999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,15258,-0.21794626,-0.076322176,0.1416241,-0.0014827176,-0.00020998853,0.00020998853,13154,12474,0.14162408399999998,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,11084,0.04866895,0.041243505,-0.007425446,-0.025676288,0.00019065788,0.00019065788,6868,12844,-0.007425445000000003,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,8511,0.026839757,0.14782523,0.12098547,-0.024830278,-0.003004103,0.003004103,18398,1622,0.12098547300000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,4196,0.024171328,0.03291185,0.00874052,-0.025430944,-0.00022227968,0.00022227968,13270,12235,0.008740522,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,5464,0.031554233,0.12252928,0.090975046,0.0043074624,0.00039187158,0.00039187158,5281,9776,0.090975047,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,18743,-0.55030066,-0.27009133,0.28020933,-0.010597309,-0.002969465,0.002969465,18382,1649,0.28020933,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,8576,0.0007949101,0.0014055849,0.00061067473,0.011974693,7.3126425e-06,7.3126425e-06,9640,18396,0.0006106747999999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,12484,0.26177913,0.20159976,-0.060179368,0.020246813,-0.0012184404,0.0012184404,17086,4438,-0.06017937000000004,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,5378,0.08250444,0.035171952,-0.047332484,-0.008721884,0.00041282846,0.00041282846,5162,9513,-0.047332488,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,4420,-0.009796272,-0.024376398,-0.014580126,0.0042839926,-6.246115e-05,6.246115e-05,11346,16091,-0.014580126,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,1102,0.045923393,0.05286937,0.006945975,-0.006064638,-4.2124826e-05,4.2124826e-05,10977,16799,0.006945976999999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,3485,0.09072966,0.0036055013,-0.08712416,0.0067521967,-0.00058827945,0.00058827945,15475,7758,-0.08712415870000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,8381,0.18596576,0.19023052,0.004264757,0.014023429,5.9806516e-05,5.9806516e-05,8539,16171,0.004264759999999979,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,14557,-0.028809514,-0.018446516,0.010362998,-0.029190471,-0.0003025008,0.0003025008,13912,10913,0.010362998000000002,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,7009,-0.48753342,-0.46521896,0.02231446,0.017242394,0.0003847547,0.0003847547,5323,9857,0.02231445999999998,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,1181,-0.00050452445,0.062939376,0.0634439,0.00694254,0.0004404618,0.0004404618,5010,9192,0.06344390045000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,11932,0.03430671,0.043700624,0.0093939155,0.000111780115,1.0500529e-06,1.0500529e-06,9872,18834,0.009393914000000003,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,15415,-0.00821217,0.04819595,0.056408122,-0.0048192036,-0.00027184223,0.00027184223,13675,11424,0.05640812,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,7378,0.34367675,0.22690044,-0.1167763,0.01333861,-0.0015576335,0.0015576335,17555,3502,-0.11677630999999997,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,5909,-0.13915952,-0.12089299,0.018266529,0.063569434,0.0011611929,0.0011611929,2694,4656,0.018266530000000003,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,17138,-0.04546316,-0.03763148,0.0078316815,0.034401637,0.00026942266,0.00026942266,6168,11454,0.00783168,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,7978,0.09041266,0.06725492,-0.023157738,0.005476045,-0.00012681281,0.00012681281,12254,14289,-0.02315774000000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,3388,0.32270637,0.20983823,-0.112868145,-0.023537887,0.0026566777,0.0026566777,1223,1898,-0.11286814000000003,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,9107,-0.0880409,0.05299545,0.14103636,0.0031764496,0.00044799488,0.00044799488,4965,9104,0.14103635,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,5263,0.015716897,0.069007315,0.05329042,0.026839167,0.0014302705,0.0014302705,2287,3838,0.053290418,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,1207,0.0014423421,6.5707536e-05,-0.0013766346,-0.007401628,1.0189337e-05,1.0189337e-05,9555,18233,-0.001376634564,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,1120,-0.14089933,-0.04256847,0.098330855,2.8774943e-05,2.8294646e-06,2.8294646e-06,9802,18702,0.09833085999999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,10509,0.93554175,1.1275442,0.19200242,-0.005620823,-0.0010792116,0.0010792116,16841,4955,0.19200245000000005,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,9138,0.30435726,0.3424188,0.03806153,0.026981266,0.0010269482,0.0010269482,2946,5143,0.038061540000000005,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,8523,-0.1695955,-0.1302092,0.039386302,-0.02137472,-0.00084187114,0.00084187114,16342,6000,0.03938630000000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,15541,0.17558336,0.12443013,-0.051153235,0.007780006,-0.00039797247,0.00039797247,14490,9706,-0.051153229999999994,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,18092,-0.48821443,-0.46565327,0.022561163,0.014795435,0.00033380222,0.00033380222,5660,10499,0.02256115999999997,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,5145,0.3118511,0.2881656,-0.023685515,0.00011508107,-2.7257545e-06,2.7257545e-06,10039,18714,-0.02368549999999997,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,11481,-0.09643378,-0.2098724,-0.11343861,-0.043537382,0.0049388204,0.0049388204,639,874,-0.11343861999999999,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,9881,-0.013646385,-0.020957224,-0.0073108394,-0.02174622,0.00015898312,0.00015898312,7213,13508,-0.0073108389999999995,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,11254,0.24006347,0.19679855,-0.043264925,-0.010735042,0.0004644508,0.0004644508,4878,8922,-0.04326492000000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,1516,-0.1927259,-0.20125797,-0.008532077,-0.016400684,0.0001399319,0.0001399319,7445,13966,-0.008532070000000003,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,1471,-0.074795455,-0.03807546,0.036719996,0.043539073,0.0015987547,0.0015987547,2066,3422,0.036719995,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,3645,-0.029406698,-0.007782956,0.021623742,-0.0031809353,-6.8783724e-05,6.8783724e-05,11436,15902,0.021623741999999998,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,15137,0.0960491,0.15173596,0.05568686,0.012987811,0.00072325044,0.00072325044,3769,6725,0.055686860000000005,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,12916,-0.19249524,-0.052488968,0.14000627,0.02456212,0.0034388509,0.0034388509,923,1365,0.14000627200000001,ci,layerwise_top_delta_steer,50,20,random_ci_source_2,random_ci,ci,2.0
20,2501,6.5899005,0.7196739,-5.870227,-0.15815614,0.92841244,0.92841244,1,1,-5.8702266,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,14278,1.8188277,6.1976357,4.378808,0.21096605,0.92377985,0.92377985,2,2,4.378808,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,4696,1.4424213,-0.7346268,-2.1770482,-0.21762635,0.47378305,0.47378305,3,3,-2.1770481,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,18321,0.6610433,3.8322163,3.171173,0.14831388,0.470329,0.470329,4,4,3.1711729999999996,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,6099,3.4881887,1.3550266,-2.133162,-0.19852059,0.42347658,0.42347658,5,5,-2.1331621,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,5304,-6.4505343,-9.03458,-2.584046,-0.15826516,0.40896443,0.40896443,6,6,-2.5840457,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,886,1.0292853,3.5743935,2.5451083,0.15601341,0.39707103,0.39707103,7,7,2.5451081999999996,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,2599,2.492731,-0.16536182,-2.658093,-0.12946437,0.34412834,0.34412834,8,8,-2.6580928200000002,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,1534,1.5698242,3.4196444,1.8498201,0.16844262,0.31158856,0.31158856,9,9,1.8498202000000001,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,5526,-6.381579,-3.8318667,2.5497122,0.11250613,0.28685826,0.28685826,10,10,2.5497123000000004,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,10946,-0.10834552,-2.065589,-1.9572434,-0.13981241,0.27364692,0.27364692,11,11,-1.95724348,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,8518,-3.6616879,-1.593822,2.0678658,0.13185924,0.27266723,0.27266723,12,12,2.0678659,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,2422,0.26081702,-1.0306345,-1.2914516,-0.20369989,0.26306853,0.26306853,13,13,-1.2914515199999999,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,2125,-1.7512233,-3.2953537,-1.5441303,-0.1609155,0.2484745,0.2484745,14,14,-1.5441304000000002,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,7036,1.5091077,3.10845,1.5993422,0.1443356,0.23084201,0.23084201,15,15,1.5993423,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,2983,2.5146894,4.455674,1.9409847,0.116734475,0.22657983,0.22657983,16,16,1.9409846000000002,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,1226,-1.6741159,-3.395374,-1.7212582,-0.12651381,0.21776293,0.21776293,17,17,-1.7212580999999998,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,2073,-0.8495708,0.37089804,1.2204689,0.17642957,0.2153268,0.2153268,18,18,1.2204688399999999,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,6301,3.2588713,1.0144637,-2.2444077,-0.09325219,0.20929593,0.20929593,19,19,-2.2444075999999997,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,11779,0.72782767,-1.0911981,-1.8190258,-0.114004515,0.20737715,0.20737715,20,20,-1.81902577,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,10931,-0.12675917,-1.3992856,-1.2725264,-0.16041884,0.2041372,0.2041372,21,21,-1.27252643,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,8157,0.42825595,2.3319387,1.9036828,0.10693397,0.20356835,0.20356835,22,22,1.9036827499999998,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,612,-0.40734363,-1.7598684,-1.3525248,-0.14997014,0.20283833,0.20283833,23,23,-1.35252477,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,7805,-0.84757996,0.8929614,1.7405413,0.113743655,0.19797553,0.19797553,24,24,1.74054136,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,4791,0.87063116,-0.53624845,-1.4068797,-0.1382816,0.19454557,0.19454557,25,25,-1.4068796099999998,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,10883,0.2667644,1.2295127,0.9627483,0.16668685,0.16047747,0.16047747,26,27,0.9627482999999999,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,10146,0.67405105,2.184817,1.510766,0.09615209,0.14526331,0.14526331,27,28,1.5107659499999997,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,12579,-5.3549957,-3.4965873,1.8584085,0.078023784,0.14500006,0.14500006,28,29,1.8584084,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,18722,1.6130962,0.18557751,-1.4275187,-0.09853859,0.14066568,0.14066568,29,30,-1.4275186899999999,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,10837,-4.122523,-1.589263,2.5332599,0.054731537,0.13864921,0.13864921,30,31,2.5332600000000003,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,7518,-0.17340498,0.7575915,0.9309965,0.14162466,0.13185206,0.13185206,31,32,0.9309964799999999,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,17705,-0.054022137,2.372389,2.4264112,0.0474363,0.11509997,0.11509997,32,33,2.426411137,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,4825,0.211192,1.5107396,1.2995476,0.08409277,0.10928256,0.10928256,33,34,1.2995476,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,5387,-0.3403089,0.93828636,1.2785952,0.080910854,0.10345223,0.10345223,34,35,1.27859526,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,10198,0.1599429,1.3013518,1.1414089,0.08820634,0.10067951,0.10067951,35,36,1.1414089,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,13634,-0.13931699,-1.7490337,-1.6097167,-0.053241935,0.08570443,0.08570443,36,38,-1.60971671,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,15889,-0.4138929,-1.3527601,-0.9388672,-0.09064426,0.08510292,0.08510292,37,39,-0.9388672,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,936,0.062231284,0.9366905,0.8744592,0.09599532,0.08394399,0.08394399,38,40,0.874459216,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,6863,-1.6669048,0.03952958,1.7064344,0.048081502,0.082047924,0.082047924,39,41,1.70643438,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,6819,0.86851263,3.0587378,2.1902251,0.03743692,0.081995286,0.081995286,40,42,2.1902251699999997,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,9558,-0.12924415,1.5864874,1.7157316,0.046992663,0.0806268,0.0806268,41,43,1.71573155,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,11914,-0.50967634,0.46615696,0.9758333,0.07875038,0.07684724,0.07684724,42,44,0.9758332999999999,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,15901,1.2337441,0.06717938,-1.1665647,-0.065335445,0.076218024,0.076218024,43,45,-1.16656472,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,2041,1.9060444,3.046731,1.1406866,0.06512604,0.074288405,0.074288405,44,47,1.1406865999999998,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,17791,-0.11213632,-1.2588096,-1.1466732,-0.06159118,0.070624955,0.070624955,45,49,-1.14667328,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,3772,0.2137305,1.2311087,1.0173782,0.06563604,0.06677668,0.06677668,46,51,1.0173782,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,15534,-0.40099472,0.639793,1.0407877,0.061392244,0.06389629,0.06389629,47,52,1.04078772,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,655,-1.232224,-0.33766127,0.8945627,0.07130676,0.06378837,0.06378837,48,53,0.89456273,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,12861,-0.3772445,-0.006761487,0.370483,0.17062163,0.06321242,0.06321242,49,54,0.37048301299999997,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,14167,1.4166992,2.1085217,0.6918225,0.09130877,0.063169464,0.063169464,50,55,0.6918224999999998,base,layerwise_top_delta_steer,50,20,base_top_neurons,base,base,
20,7117,-0.16958618,-0.05098912,0.11859706,0.018324291,0.002173207,0.002173207,1470,2330,0.11859706,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,18654,0.33001387,0.270459,-0.059554875,-0.0048089046,0.0002863937,0.0002863937,5919,11050,-0.05955486999999998,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,15275,0.008368685,0.001959436,-0.006409249,0.00044799532,-2.8713134e-06,2.8713134e-06,9954,18680,-0.0064092490000000005,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,10470,-0.073233135,-0.13246717,-0.05923403,0.010921162,-0.0006469044,0.0006469044,15743,7194,-0.05923403499999999,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,10679,-0.011519688,-0.09181149,-0.08029181,-0.016796395,0.001348613,0.001348613,2335,3931,-0.080291802,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,8826,1.1321597,1.1937808,0.06162107,0.02187677,0.0013480699,0.0013480699,2336,3932,0.061621099999999984,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,15778,0.012894395,0.017298397,0.004404002,-0.022982487,-0.000101214915,0.000101214915,11926,14764,0.004404002000000001,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,10578,0.09178852,0.051218774,-0.04056975,0.012616099,-0.00051183195,0.00051183195,15196,8334,-0.040569746,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,15295,-0.13832045,-0.1804649,-0.042144448,-0.025518084,0.0010754456,0.0010754456,2809,4836,-0.04214445,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
20,2237,0.069990784,0.11749846,0.047507674,0.0065540113,0.00031136582,0.00031136582,5735,10659,0.047507676,base,layerwise_top_delta_steer,50,20,random_base_source_0,random_base,base,0.0
