scenario_id,contrast,site,layer,direction_cosine_base_ci,base_direction_norm,ci_direction_norm,direction_norm_ratio_ci_over_base
100041,AC_C_minus_A,final,14,0.972669243812561,1.929404616355896,2.0223228931427,1.0481590413950086
100041,AC_C_minus_A,final,15,0.9718971848487854,2.0998623371124268,2.17500901222229,1.035786476942674
100041,AC_C_minus_A,final,16,0.9749276638031006,2.468073844909668,2.475619316101074,1.003057230725478
100041,AC_C_minus_A,final,17,0.9749425053596497,3.324185609817505,3.1950886249542236,0.9611643271416579
100041,AC_C_minus_A,final,18,0.979098916053772,12.702991485595703,12.267889976501465,0.965748106689073
100041,AC_C_minus_A,final,19,0.9765146374702454,19.12752914428711,19.097383499145508,0.9984239655360502
100041,AC_C_minus_A,final,20,0.975201427936554,27.38005828857422,28.68173599243164,1.0475410859297043
100041,AC_C_minus_A,final,21,0.9764196276664734,33.64399719238281,35.564937591552734,1.0570960813064398
100041,AC_C_minus_A,final,22,0.9810493588447571,43.831809997558594,46.64305114746094,1.0641370080327262
100041,AC_C_minus_A,final,23,0.982987642288208,55.000404357910156,60.25811004638672,1.0955939460783328
100041,AC_C_minus_A,final,24,0.9833813905715942,62.90675735473633,68.46089935302734,1.0882916594630805
100041,AC_C_minus_A,final,25,0.984107255935669,74.05497741699219,80.02928924560547,1.0806740078384314
100041,AC_C_minus_A,final,26,0.9850956797599792,88.36361694335938,94.93315124511719,1.0743465979439122
100041,AC_C_minus_A,final,27,0.9864941239356995,80.45968627929688,85.93390655517578,1.068036808605945
100051,AC_C_minus_A,recipient_last,0,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,1,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,2,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,3,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,4,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,5,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,6,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,7,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,8,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,9,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,10,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,11,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,12,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,13,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,14,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,15,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,16,0.0,0.0,0.0,0.0
100051,AC_C_minus_A,recipient_last,17,0.0,0.0,0.0,0.0
